FarmID,FarmScaleID,SpeciesID,SubstanceUsed,SubstanceCategory,Location,SubstanceSubCategory,ActiveSubstance,ActiveSubCategory,ChemFormulation,Commercial
88-187,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-187,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-188,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-188,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-189,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-189,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-189,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-190,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-190,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-190,Medium,Macrobrachium rosenbergii,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-191,Medium,Macrobrachium rosenbergii,Carbamol (Trade name),Pesticide,Khulna,Insecticide - piscicide,Carbafuran,Pesticide,Formulation,Yes
88-191,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-191,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-192,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-192,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-193,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-193,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-193,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-194,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-194,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-194,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-195,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-195,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-195,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-195,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-196,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-196,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-197,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-197,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-197,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-198,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-198,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-199,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-199,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-200,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-200,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-200,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-201,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-201,Medium,Macrobrachium rosenbergii,Salpher,Sediment treatment,Khulna,Mineral,Sulfur,Mineral elements,Chemical,No
88-202,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-203,Medium,Macrobrachium rosenbergii,Aluminum potassium sulfate,Water quality treatment,Khulna,Coagulant,Alum,Coagulant,Chemical,No
88-203,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-203,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-204,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-204,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-204,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-205,Medium,Macrobrachium rosenbergii,Carbamol (Trade name),Pesticide,Khulna,Insecticide - piscicide,Carbafuran,Pesticide,Formulation,Yes
88-205,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-205,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-206,Medium,Macrobrachium rosenbergii,Carbamol (Trade name),Pesticide,Khulna,Insecticide - piscicide,Carbafuran,Pesticide,Formulation,Yes
88-206,Medium,Macrobrachium rosenbergii,Carbamol (Trade name),Pesticide,Khulna,Insecticide - piscicide,Carbafuran,Pesticide,Formulation,Yes
88-206,Medium,Macrobrachium rosenbergii,Carbamol (Trade name),Pesticide,Khulna,Insecticide - piscicide,Carbafuran,Pesticide,Formulation,Yes
88-207,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-207,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-207,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-207,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-208,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-208,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-209,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-209,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-209,Small,Macrobrachium rosenbergii,Salpher,Sediment treatment,Khulna,Mineral,Sulfur,Mineral elements,Chemical,No
88-210,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-210,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-211,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-211,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-211,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-211,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-211,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-211,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-212,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-213,Small,Macrobrachium rosenbergii,Carbamol (Trade name),Pesticide,Khulna,Insecticide - piscicide,Carbafuran,Pesticide,Formulation,Yes
88-213,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-213,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-214,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-214,Small,Macrobrachium rosenbergii,Salpher,Sediment treatment,Khulna,Mineral,Sulfur,Mineral elements,Chemical,No
88-215,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-215,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-215,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-215,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-216,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-216,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-217,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-217,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-217,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-218,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-218,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-219,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-219,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-219,Small,Macrobrachium rosenbergii,Salpher,Sediment treatment,Khulna,Mineral,Sulfur,Mineral elements,Chemical,No
88-220,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-220,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-221,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-221,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-222,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-222,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-222,Small,Macrobrachium rosenbergii,Salpher,Sediment treatment,Khulna,Mineral,Sulfur,Mineral elements,Chemical,No
88-223,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-223,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-223,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-224,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-225,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-225,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-225,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-225,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-225,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-227,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-227,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-227,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-228,Small,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-228,Small,Macrobrachium rosenbergii,Salpher,Sediment treatment,Khulna,Mineral,Sulfur,Mineral elements,Chemical,No
88-229,Small,Macrobrachium rosenbergii,Salpher,Sediment treatment,Khulna,Mineral,Sulfur,Mineral elements,Chemical,No
88-229,Small,Macrobrachium rosenbergii,Salpher,Sediment treatment,Khulna,Mineral,Sulfur,Mineral elements,Chemical,No
88-229,Small,Macrobrachium rosenbergii,Salpher,Sediment treatment,Khulna,Mineral,Sulfur,Mineral elements,Chemical,No
88-229,Small,Macrobrachium rosenbergii,Salpher,Sediment treatment,Khulna,Mineral,Sulfur,Mineral elements,Chemical,No
88-229,Small,Macrobrachium rosenbergii,Salpher,Sediment treatment,Khulna,Mineral,Sulfur,Mineral elements,Chemical,No
88-230,Small,Macrobrachium rosenbergii,Salpher,Sediment treatment,Khulna,Mineral,Sulfur,Mineral elements,Chemical,No
88-230,Small,Macrobrachium rosenbergii,Salpher,Sediment treatment,Khulna,Mineral,Sulfur,Mineral elements,Chemical,No
88-230,Small,Macrobrachium rosenbergii,Salpher,Sediment treatment,Khulna,Mineral,Sulfur,Mineral elements,Chemical,No
88-230,Small,Macrobrachium rosenbergii,Salpher,Sediment treatment,Khulna,Mineral,Sulfur,Mineral elements,Chemical,No
88-231,Medium,Macrobrachium rosenbergii,Salpher,Sediment treatment,Khulna,Mineral,Sulfur,Mineral elements,Chemical,No
88-231,Medium,Macrobrachium rosenbergii,Salpher,Sediment treatment,Khulna,Mineral,Sulfur,Mineral elements,Chemical,No
88-231,Medium,Macrobrachium rosenbergii,Salpher,Sediment treatment,Khulna,Mineral,Sulfur,Mineral elements,Chemical,No
88-231,Medium,Macrobrachium rosenbergii,Salpher,Sediment treatment,Khulna,Mineral,Sulfur,Mineral elements,Chemical,No
88-232,Medium,Macrobrachium rosenbergii,Salpher,Sediment treatment,Khulna,Mineral,Sulfur,Mineral elements,Chemical,No
88-232,Medium,Macrobrachium rosenbergii,Salpher,Sediment treatment,Khulna,Mineral,Sulfur,Mineral elements,Chemical,No
88-232,Medium,Macrobrachium rosenbergii,Salpher,Sediment treatment,Khulna,Mineral,Sulfur,Mineral elements,Chemical,No
88-233,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-233,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-234,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-234,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-234,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-235,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-235,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-235,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-236,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-236,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-236,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-236,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-237,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-237,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-237,Medium,Macrobrachium rosenbergii,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-239,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-239,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-240,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-240,Medium,Macrobrachium rosenbergii,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-241,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-241,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-242,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-243,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-244,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-244,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-244,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-244,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-244,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-245,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-246,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-247,Medium,Penaeus monodon,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-247,Medium,Penaeus monodon,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-248,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-249,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-250,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-251,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-251,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-252,Small,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-252,Small,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-253,Small,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-253,Small,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-254,Small,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-254,Small,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-255,Small,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-255,Small,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-255,Small,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-256,Small,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-256,Small,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-256,Small,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-257,Small,Penaeus monodon,Aluminum potassium sulfate,Water quality treatment,Khulna,Coagulant,Alum,Coagulant,Chemical,No
88-257,Small,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-257,Small,Penaeus monodon,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-258,Small,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-258,Small,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-258,Small,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-259,Small,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-259,Small,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-260,Small,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-261,Medium,Penaeus monodon,Carbamol (Trade name),Pesticide,Khulna,Insecticide - piscicide,Carbafuran,Pesticide,Formulation,Yes
88-261,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-262,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-262,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-262,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-262,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-263,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-263,Medium,Penaeus monodon,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-264,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-264,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-264,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-265,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-266,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-266,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-266,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-266,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-266,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-266,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-267,Medium,Penaeus monodon,Agricultural lime,Water quality treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
