FarmID,FarmScaleID,SpeciesID,SubstanceUsed,SubstanceCategory,Location,SubstanceSubCategory,ActiveSubstance,ActiveSubCategory,ChemFormulation,Commercial
2-2-011-05,Medium,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-011-05,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-011-06,Medium,Penaeus monodon,Bio-trim,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-011-06,Medium,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-011-06,Medium,Penaeus monodon,K-Max,Disinfectant,Khulna,Disinfectants - Cl based,Choride,Disinfectants - Cl based,Formulation,Yes
2-2-011-06,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-011-06,Medium,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-011-06,Medium,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-011-06,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-011-07,Medium,Penaeus monodon,Bio-trim,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-011-07,Medium,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-011-07,Medium,Penaeus monodon,K-Max,Disinfectant,Khulna,Disinfectants - Cl based,Choride,Disinfectants - Cl based,Formulation,Yes
2-2-011-07,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-011-07,Medium,Penaeus monodon,pH Fixer,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-011-07,Medium,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-011-07,Medium,Penaeus monodon,Super Biotic,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-011-07,Medium,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-011-07,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-011-08,Medium,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Boron,Mineral elements,Formulation,Yes
2-2-011-08,Medium,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-011-08,Medium,Penaeus monodon,K-Max,Disinfectant,Khulna,Disinfectants - Cl based,Choride,Disinfectants - Cl based,Formulation,Yes
2-2-011-08,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-011-08,Medium,Penaeus monodon,pH Fixer,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-011-08,Medium,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-011-08,Medium,Penaeus monodon,Super Biotic,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-011-08,Medium,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-011-08,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-011-09,Small,Penaeus monodon,C-150,Feed supplement,Khulna,Antioxidants,Vitamin C,Antioxidants,Formulation,Yes
2-2-011-09,Small,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-011-09,Small,Penaeus monodon,K-Max,Disinfectant,Khulna,Disinfectants - Cl based,Choride,Disinfectants - Cl based,Formulation,Yes
2-2-011-09,Small,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-011-09,Small,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-011-09,Small,Penaeus monodon,Super Biotic,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-011-09,Small,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-011-09,Small,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-011-10,Medium,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-011-10,Medium,Penaeus monodon,K-Max,Disinfectant,Khulna,Disinfectants - Cl based,Choride,Disinfectants - Cl based,Formulation,Yes
2-2-011-10,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-011-10,Medium,Penaeus monodon,pH Fixer,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-011-10,Medium,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-011-10,Medium,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-011-10,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-011-11,Small,Penaeus monodon,C-150,Feed supplement,Khulna,Antioxidants,Vitamin C,Antioxidants,Formulation,Yes
2-2-011-11,Small,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-011-11,Small,Penaeus monodon,K-Max,Disinfectant,Khulna,Disinfectants - Cl based,Choride,Disinfectants - Cl based,Formulation,Yes
2-2-011-11,Small,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-011-11,Small,Penaeus monodon,pH Fixer,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-011-11,Small,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-011-11,Small,Penaeus monodon,Super Biotic,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-011-11,Small,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-011-11,Small,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-011-12,Small,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Boron,Mineral elements,Formulation,Yes
2-2-011-12,Small,Penaeus monodon,Bio-trim,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-011-12,Small,Penaeus monodon,C-150,Feed supplement,Khulna,Antioxidants,Vitamin C,Antioxidants,Formulation,Yes
2-2-011-12,Small,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-011-12,Small,Penaeus monodon,K-Max,Disinfectant,Khulna,Disinfectants - Cl based,Choride,Disinfectants - Cl based,Formulation,Yes
2-2-011-12,Small,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-011-12,Small,Penaeus monodon,pH Fixer,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-011-12,Small,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-011-12,Small,Penaeus monodon,Super Biotic,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-011-12,Small,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-011-12,Small,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-011-13,Medium,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Boron,Mineral elements,Formulation,Yes
2-2-011-13,Medium,Penaeus monodon,Bio-trim,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-011-13,Medium,Penaeus monodon,C-150,Feed supplement,Khulna,Antioxidants,Vitamin C,Antioxidants,Formulation,Yes
2-2-011-13,Medium,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-011-13,Medium,Penaeus monodon,K-Max,Disinfectant,Khulna,Disinfectants - Cl based,Choride,Disinfectants - Cl based,Formulation,Yes
2-2-011-13,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-011-13,Medium,Penaeus monodon,pH Fixer,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-011-13,Medium,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-011-13,Medium,Penaeus monodon,Super Biotic,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-011-13,Medium,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-011-13,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-013-01,Large,Penaeus monodon,Classic Aqua Z Powder,Pesticide,Khulna,Pesticide,Sodium aluminosilicate,Pesticide,Formulation,Yes
2-2-013-01,Large,Penaeus monodon,Metro Aqua Solution,Fertiliser,Khulna,Fertiliser,Potassium,Fertiliser,Formulation,Yes
2-2-013-02,Medium,Penaeus monodon,Bio clean,Feed supplement,Khulna,Feed Supplement,Cooked proteins,Feed Supplement,Formulation,Yes
2-2-013-02,Medium,Penaeus monodon,Prawn Tech,Disinfectant,Khulna,Disinfectants - Cl based,Alkyl-dimethyl-benzyl-ammonium chloride,Disinfectants - Cl based,Formulation,Yes
2-2-013-03,Large,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-013-03,Large,Penaeus monodon,K-Max,Disinfectant,Khulna,Disinfectants - Cl based,Choride,Disinfectants - Cl based,Formulation,Yes
2-2-013-03,Large,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-013-03,Large,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-013-03,Large,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-013-03,Large,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-013-04,Large,Penaeus monodon,K-Max,Disinfectant,Khulna,Disinfectants - Cl based,Choride,Disinfectants - Cl based,Formulation,Yes
2-2-013-04,Large,Penaeus monodon,pH Fixer,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-013-04,Large,Penaeus monodon,Pro-W,Probiotic,Khulna,Probiotic - bacteria,Bacillus licheniformis,Probiotic - bacteria,Formulation,Yes
2-2-013-04,Large,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-013-05,Medium,Penaeus monodon,CeVit- Aqua,Feed supplement,Khulna,Antioxidants,Vitamin C,Antioxidants,Formulation,Yes
2-2-013-05,Medium,Penaeus monodon,Water care,Water quality treatment,Khulna,Oxygen precursors,Oxide element,Oxygen precursors,Formulation,Yes
2-2-013-06,Medium,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Boron,Mineral elements,Formulation,Yes
2-2-013-06,Medium,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-013-06,Medium,Penaeus monodon,K-Max,Disinfectant,Khulna,Disinfectants - Cl based,Choride,Disinfectants - Cl based,Formulation,Yes
2-2-013-06,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-013-06,Medium,Penaeus monodon,pH Fixer,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-013-06,Medium,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-013-06,Medium,Penaeus monodon,Super Biotic,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-013-06,Medium,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-013-06,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-013-07,Large,Penaeus monodon,Classic Aqua Z Powder,Pesticide,Khulna,Pesticide,Sodium aluminosilicate,Pesticide,Formulation,Yes
2-2-013-07,Large,Penaeus monodon,Metro Aqua Solution,Fertiliser,Khulna,Fertiliser,Potassium,Fertiliser,Formulation,Yes
2-2-013-08,Medium,Penaeus monodon,CeVit- Aqua,Feed supplement,Khulna,Antioxidants,Vitamin C,Antioxidants,Formulation,Yes
2-2-013-08,Medium,Penaeus monodon,Water care,Water quality treatment,Khulna,Oxygen precursors,Oxide element,Oxygen precursors,Formulation,Yes
2-2-013-09,Small,Penaeus monodon,Gelatin,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-013-09,Small,Penaeus monodon,Gelatin,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-013-10,Small,Penaeus monodon,C-150,Feed supplement,Khulna,Antioxidants,Vitamin C,Antioxidants,Formulation,Yes
2-2-013-10,Small,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-013-10,Small,Penaeus monodon,K-Max,Disinfectant,Khulna,Disinfectants - Cl based,Choride,Disinfectants - Cl based,Formulation,Yes
2-2-013-10,Small,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-013-10,Small,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-013-10,Small,Penaeus monodon,Super Biotic,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-013-10,Small,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-013-10,Small,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-013-11,Small,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Boron,Mineral elements,Formulation,Yes
2-2-013-11,Small,Penaeus monodon,Bio-trim,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-013-11,Small,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-013-11,Small,Penaeus monodon,K-Max,Disinfectant,Khulna,Disinfectants - Cl based,Choride,Disinfectants - Cl based,Formulation,Yes
2-2-013-11,Small,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-013-11,Small,Penaeus monodon,Super Biotic,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-013-11,Small,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-013-12,Small,Penaeus monodon,China Aqua Jet Plus,Disinfectant,Khulna,Mineral elements,Manganese,Mineral elements,Formulation,Yes
2-2-013-13,Small,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Boron,Mineral elements,Formulation,Yes
2-2-013-13,Small,Penaeus monodon,Bio-trim,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-013-13,Small,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-013-13,Small,Penaeus monodon,K-Max,Disinfectant,Khulna,Disinfectants - Cl based,Choride,Disinfectants - Cl based,Formulation,Yes
2-2-013-13,Small,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-013-13,Small,Penaeus monodon,Super Biotic,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-013-13,Small,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-013-14,Medium,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Boron,Mineral elements,Formulation,Yes
2-2-013-14,Medium,Penaeus monodon,Bio-trim,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-013-14,Medium,Penaeus monodon,Biozyme,Feed supplement,Khulna,Enzymes,Amylase,Enzymes,Formulation,Yes
2-2-013-14,Medium,Penaeus monodon,Gut Plus,Probiotic,Khulna,Probiotic - bacteria,Beneficial bacteria,Probiotic - bacteria,Formulation,Yes
2-2-013-14,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-013-14,Medium,Penaeus monodon,pH Fixer,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-013-14,Medium,Penaeus monodon,Pro-W,Probiotic,Khulna,Probiotic - bacteria,Bacillus licheniformis,Probiotic - bacteria,Formulation,Yes
2-2-013-14,Medium,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-013-14,Medium,Penaeus monodon,Super Biotic,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-013-14,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-013-15,Medium,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Boron,Mineral elements,Formulation,Yes
2-2-013-15,Medium,Penaeus monodon,Bio-trim,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-013-15,Medium,Penaeus monodon,Biozyme,Feed supplement,Khulna,Enzymes,Amylase,Enzymes,Formulation,Yes
2-2-013-15,Medium,Penaeus monodon,Gut Plus,Probiotic,Khulna,Probiotic - bacteria,Beneficial bacteria,Probiotic - bacteria,Formulation,Yes
2-2-013-15,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-013-15,Medium,Penaeus monodon,pH Fixer,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-013-15,Medium,Penaeus monodon,Pro-W,Probiotic,Khulna,Probiotic - bacteria,Bacillus licheniformis,Probiotic - bacteria,Formulation,Yes
2-2-013-15,Medium,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-013-15,Medium,Penaeus monodon,Super Biotic,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-013-15,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-013-16,Medium,Penaeus monodon,Oxy-pH,Water quality treatment,Khulna,Oxygen precursors,Sodium percarbonate,Oxygen precursors,Formulation,Yes
2-2-013-16,Medium,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-013-16,Medium,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-013-16,Medium,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-013-17,Medium,Penaeus monodon,CeVit- Aqua,Feed supplement,Khulna,Antioxidants,Vitamin C,Antioxidants,Formulation,Yes
2-2-013-17,Medium,Penaeus monodon,Water care,Water quality treatment,Khulna,Oxygen precursors,Oxide element,Oxygen precursors,Formulation,Yes
2-2-013-17,Medium,Penaeus monodon,Water care,Water quality treatment,Khulna,Oxygen precursors,Oxide element,Oxygen precursors,Formulation,Yes
2-2-013-17,Medium,Penaeus monodon,Water care,Water quality treatment,Khulna,Oxygen precursors,Oxide element,Oxygen precursors,Formulation,Yes
2-2-013-18,Small,Penaeus monodon,China Aqua Jet Plus,Disinfectant,Khulna,Mineral elements,Manganese,Mineral elements,Formulation,Yes
2-2-013-18,Small,Penaeus monodon,China Aqua Jet Plus,Disinfectant,Khulna,Mineral elements,Manganese,Mineral elements,Formulation,Yes
2-2-013-18,Small,Penaeus monodon,China Aqua Jet Plus,Disinfectant,Khulna,Mineral elements,Manganese,Mineral elements,Formulation,Yes
